1,0.50006336472434
2,0.5000702837959246
3,0.5000792934562178
4,0.5000908545028836
5,0.5001022034599668
6,0.5001125970548369
7,0.5001277139721598
8,0.5001454203747081
9,0.5001767976384204
10,0.5001944669626835
11,0.5002257846814105
12,0.5002720116472055
13,0.500329347733164
14,0.5003921198425536
15,0.5004515600404787
16,0.5005172422880506
17,0.5005975010798724
18,0.5006663667264837
19,0.5006928181525372
20,0.5006928181525372
21,0.5007262485992937
22,0.5007386066004944
23,0.5007507494014619
24,0.5007759428541865
25,0.5007947748576556
26,0.5007947748576556
27,0.5007620806408589
28,0.500702004526624
29,0.5006921213499089
30,0.500636465723716
31,0.5005876736029583
32,0.5005876736029583
33,0.5003924338199118
34,0.5004123823884746
35,0.5004123823884746
